"",".model_id",".model_desc",".key",".index",".value",".conf_lo",".conf_hi","Date","NCO_trans_clean_drop","holiday_name_event","Year","Month","DIM","Customer_Count"
"581",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2023-08-05,198.565500961418,129.012681190457,305.326958334468,2023-08-05,NA,"0",NA,NA,NA,NA
"582",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2023-08-06,149.640350114927,97.1389855438853,230.228343730944,2023-08-06,NA,"0",NA,NA,NA,NA
"583",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2023-08-07,380.089564321456,247.27174933765,583.960860114636,2023-08-07,NA,"0",NA,NA,NA,NA
"584",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2023-08-08,387.396361882992,252.031972609281,595.17657155478,2023-08-08,NA,"0",NA,NA,NA,NA
"585",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2023-08-09,375.019195958057,243.96851214298,576.177999294942,2023-08-09,NA,"0",NA,NA,NA,NA
"586",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2023-08-10,338.248641794209,220.013277833093,519.736319951467,2023-08-10,NA,"0",NA,NA,NA,NA
"587",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2023-08-11,329.94560425536,214.604025395922,506.991410525942,2023-08-11,NA,"0",NA,NA,NA,NA
"588",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2023-08-12,202.086916807887,131.306808750483,310.732224275138,2023-08-12,NA,"0",NA,NA,NA,NA
"589",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2023-08-13,149.622392732934,97.1272866912842,230.200779697186,2023-08-13,NA,"0",NA,NA,NA,NA
"590",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2023-08-14,380.566468078121,247.582441996327,584.692892838196,2023-08-14,NA,"0",NA,NA,NA,NA
"591",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2023-08-15,384.486415150425,250.136204177364,590.709892057532,2023-08-15,NA,"0",NA,NA,NA,NA
"592",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2023-08-16,371.854441649633,241.906741992503,571.32019793897,2023-08-16,NA,"0",NA,NA,NA,NA
"593",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2023-08-17,336.048213519414,218.579745592323,516.358729650518,2023-08-17,NA,"0",NA,NA,NA,NA
"594",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2023-08-18,324.175436449147,210.844883741726,498.134378901532,2023-08-18,NA,"0",NA,NA,NA,NA
"595",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2023-08-19,197.339907512601,128.214233114199,303.44570976434,2023-08-19,NA,"0",NA,NA,NA,NA
"596",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2023-08-20,146.189831178896,94.8910458137688,224.931902385834,2023-08-20,NA,"0",NA,NA,NA,NA
"597",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2023-08-21,369.703883955153,240.50569937458,568.01915745803,2023-08-21,NA,"0",NA,NA,NA,NA
"598",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2023-08-22,375.47595936903,244.266083794614,576.879117202034,2023-08-22,NA,"0",NA,NA,NA,NA
"599",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2023-08-23,362.953331387102,236.10785789065,557.657265120497,2023-08-23,NA,"0",NA,NA,NA,NA
"600",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2023-08-24,326.186113092609,212.154796828727,501.220706234755,2023-08-24,NA,"0",NA,NA,NA,NA
"601",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2023-08-25,316.351849082915,205.747982899088,486.125410870403,2023-08-25,NA,"0",NA,NA,NA,NA
"602",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2023-08-26,189.166928533126,122.889711063466,290.90043626139,2023-08-26,NA,"0",NA,NA,NA,NA
"603",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2023-08-27,145.614719154742,94.5163725566933,224.049122966485,2023-08-27,NA,"0",NA,NA,NA,NA
"604",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2023-08-28,381.492507607887,248.185737062725,586.114335277316,2023-08-28,NA,"0",NA,NA,NA,NA
"605",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2023-08-29,392.697197161117,255.485354099257,603.313192060616,2023-08-29,NA,"0",NA,NA,NA,NA
"606",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2023-08-30,370.911878300352,241.292682008981,569.87339194078,2023-08-30,NA,"0",NA,NA,NA,NA
"607",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2023-08-31,336.27890349934,218.730035209865,516.71283173494,2023-08-31,NA,"0",NA,NA,NA,NA
"608",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2023-09-01,321.215049134945,208.91625434322,493.590274649631,2023-09-01,NA,"0",NA,NA,NA,NA
"609",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2023-09-02,194.92455773779,126.640684085319,299.738221514781,2023-09-02,NA,"0",NA,NA,NA,NA
"610",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2023-09-03,141.250230516441,91.6730009961923,217.349765999398,2023-09-03,NA,"0",NA,NA,NA,NA
"611",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2023-09-04,177.723442735751,115.434523350589,273.335034525288,2023-09-04,NA,"US_LaborDay",NA,NA,NA,NA
"612",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2023-09-05,357.264359610873,232.401613723792,548.924866926083,2023-09-05,NA,"0",NA,NA,NA,NA
"613",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2023-09-06,363.572081389668,236.510960362934,558.607027505991,2023-09-06,NA,"0",NA,NA,NA,NA
"614",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2023-09-07,334.541428909051,217.598107452334,514.045861222188,2023-09-07,NA,"0",NA,NA,NA,NA
"615",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2023-09-08,322.752527180035,209.917888603404,495.950256564289,2023-09-08,NA,"0",NA,NA,NA,NA
"616",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2023-09-09,189.34998383084,123.00896769824,291.181420561208,2023-09-09,NA,"0",NA,NA,NA,NA
"617",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2023-09-10,139.308060013723,90.4077182034707,214.368593503159,2023-09-10,NA,"0",NA,NA,NA,NA
"618",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2023-09-11,377.143325198373,245.352337184874,579.438472904661,2023-09-11,NA,"0",NA,NA,NA,NA
"619",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2023-09-12,382.60979503875,248.91362607083,587.829337412619,2023-09-12,NA,"0",NA,NA,NA,NA
"620",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2023-09-13,363.726971079587,236.611867703021,558.84477845674,2023-09-13,NA,"0",NA,NA,NA,NA
"621",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2023-09-14,334.309631311703,217.44709624559,513.690058978799,2023-09-14,NA,"0",NA,NA,NA,NA
"622",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2023-09-15,319.738055921106,207.954024664712,491.323135106492,2023-09-15,NA,"0",NA,NA,NA,NA
"623",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2023-09-16,187.360468156604,121.712840532815,288.127574670454,2023-09-16,NA,"0",NA,NA,NA,NA
"624",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2023-09-17,136.383112093804,88.5021768169129,209.878887640778,2023-09-17,NA,"0",NA,NA,NA,NA
"625",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2023-09-18,363.96964110542,236.769962065779,559.217269546303,2023-09-18,NA,"0",NA,NA,NA,NA
"626",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2023-09-19,366.798078216004,238.612628711838,563.558834259399,2023-09-19,NA,"0",NA,NA,NA,NA
"627",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2023-09-20,347.054707802412,225.750242623855,533.253362737869,2023-09-20,NA,"0",NA,NA,NA,NA
"628",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2023-09-21,314.700132493886,204.671924656196,483.590076274442,2023-09-21,NA,"0",NA,NA,NA,NA
"629",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2023-09-22,308.291609854984,200.496908399681,473.753189448136,2023-09-22,NA,"0",NA,NA,NA,NA
"630",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2023-09-23,171.824509447273,111.591493722201,264.280351812234,2023-09-23,NA,"0",NA,NA,NA,NA
"631",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2023-09-24,127.874951158843,82.9592908480196,196.819120057348,2023-09-24,NA,"0",NA,NA,NA,NA
"632",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2023-09-25,339.891205754278,221.083373332798,522.257605541078,2023-09-25,NA,"0",NA,NA,NA,NA
"633",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2023-09-26,352.976016210147,229.607849166752,542.342390576666,2023-09-26,NA,"0",NA,NA,NA,NA
"634",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2023-09-27,332.965372655108,216.571340309241,511.626662933362,2023-09-27,NA,"0",NA,NA,NA,NA
"635",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2023-09-28,296.040228324195,192.515393792038,454.947692397585,2023-09-28,NA,"0",NA,NA,NA,NA
"636",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2023-09-29,281.714922443537,183.182761561291,432.95878471318,2023-09-29,NA,"0",NA,NA,NA,NA
"637",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2023-09-30,178.925202235699,116.21744411586,275.179698710708,2023-09-30,NA,"0",NA,NA,NA,NA
"638",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2023-10-01,110.684694698371,71.7602042222725,170.432600598036,2023-10-01,NA,"0",NA,NA,NA,NA
"639",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2023-10-02,270.800345232651,176.072146548118,416.205241528559,2023-10-02,NA,"0",NA,NA,NA,NA
"640",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2023-10-03,279.109819431507,181.485592332443,428.960031030911,2023-10-03,NA,"0",NA,NA,NA,NA
"641",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2023-10-04,270.943518821763,176.165421097609,416.425008621845,2023-10-04,NA,"0",NA,NA,NA,NA
"642",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2023-10-05,258.311348058377,167.935830400362,397.035011711218,2023-10-05,NA,"0",NA,NA,NA,NA
"643",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2023-10-06,252.854922994917,164.38108547302,388.65956562952,2023-10-06,NA,"0",NA,NA,NA,NA
"644",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2023-10-07,157.044948499466,101.962923972495,241.594176452016,2023-10-07,NA,"0",NA,NA,NA,NA
"645",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2023-10-08,109.166454689036,70.7711031333904,168.10214848161,2023-10-08,NA,"0",NA,NA,NA,NA
"646",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2023-10-09,263.522800014396,171.330980556242,405.034431543318,2023-10-09,NA,"US_ColumbusDay",NA,NA,NA,NA
"647",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2023-10-10,298.439598236656,194.078532280324,458.630652045733,2023-10-10,NA,"0",NA,NA,NA,NA
"648",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2023-10-11,284.013413691742,184.680179744456,436.486898687935,2023-10-11,NA,"0",NA,NA,NA,NA
"649",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2023-10-12,257.383687440762,167.331479229695,395.611080951685,2023-10-12,NA,"0",NA,NA,NA,NA
"650",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2023-10-13,252.303448461639,164.021811538726,387.813069037853,2023-10-13,NA,"0",NA,NA,NA,NA
"651",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2023-10-14,153.450566116531,99.621260265202,236.076909102945,2023-10-14,NA,"0",NA,NA,NA,NA
"652",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2023-10-15,107.859053246696,69.9193588885585,166.095327136113,2023-10-15,NA,"0",NA,NA,NA,NA
"653",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2023-10-16,277.598357183624,180.500906811054,426.639982571629,2023-10-16,NA,"0",NA,NA,NA,NA
"654",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2023-10-17,277.49014337612,180.43040781605,426.473877677032,2023-10-17,NA,"0",NA,NA,NA,NA
"655",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2023-10-18,265.348485853111,172.520376066785,407.836803632449,2023-10-18,NA,"0",NA,NA,NA,NA
"656",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2023-10-19,244.73778118578,159.092940151685,376.200000480315,2023-10-19,NA,"0",NA,NA,NA,NA
"657",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2023-10-20,233.241235973635,151.603185358108,358.55315416056,2023-10-20,NA,"0",NA,NA,NA,NA
"658",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2023-10-21,140.202254198077,90.9902667043526,215.741154308178,2023-10-21,NA,"0",NA,NA,NA,NA
"659",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2023-10-22,105.837277991713,68.6022152921024,162.99196377265,2023-10-22,NA,"0",NA,NA,NA,NA
"660",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2023-10-23,265.040468888906,172.319709562928,407.364006985205,2023-10-23,NA,"0",NA,NA,NA,NA
"661",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2023-10-24,271.317495786164,176.40905913931,416.999051857977,2023-10-24,NA,"0",NA,NA,NA,NA
"662",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2023-10-25,256.32588703116,166.64234475127,393.987389579994,2023-10-25,NA,"0",NA,NA,NA,NA
"663",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2023-10-26,228.672831770358,148.626967142192,351.540793019529,2023-10-26,NA,"0",NA,NA,NA,NA
"664",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2023-10-27,225.419937051714,146.507775388288,346.547698821664,2023-10-27,NA,"0",NA,NA,NA,NA
"665",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2023-10-28,138.311976437083,89.7587909296442,212.839635588043,2023-10-28,NA,"0",NA,NA,NA,NA
"666",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2023-10-29,99.3659755145523,64.3862993056374,153.058711809054,2023-10-29,NA,"0",NA,NA,NA,NA
"667",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2023-10-30,269.573213559981,175.272696351722,414.321631831722,2023-10-30,NA,"0",NA,NA,NA,NA
"668",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2023-10-31,284.207053088994,184.806331695066,436.784129257789,2023-10-31,NA,"0",NA,NA,NA,NA
"669",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2023-11-01,245.806798211486,159.789382017041,377.840909015682,2023-11-01,NA,"0",NA,NA,NA,NA
"670",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2023-11-02,212.654388698306,138.191292026697,326.952971377629,2023-11-02,NA,"0",NA,NA,NA,NA
"671",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2023-11-03,204.095480086638,132.615345025306,313.815307657978,2023-11-03,NA,"0",NA,NA,NA,NA
"672",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2023-11-04,134.820315964807,87.484048363317,207.480043239384,2023-11-04,NA,"0",NA,NA,NA,NA
"673",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2023-11-05,100.727641881604,65.2733959952677,155.148828159204,2023-11-05,NA,"0",NA,NA,NA,NA
"674",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2023-11-06,258.786546970949,168.245412389357,397.764427551085,2023-11-06,NA,"0",NA,NA,NA,NA
"675",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2023-11-07,251.080496883395,163.225084584981,385.935875658491,2023-11-07,NA,"0",NA,NA,NA,NA
"676",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2023-11-08,236.464748885918,153.703235489814,363.501148181643,2023-11-08,NA,"0",NA,NA,NA,NA
"677",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2023-11-09,211.538276198515,137.464168461207,325.239772725693,2023-11-09,NA,"0",NA,NA,NA,NA
"678",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2023-11-10,201.504408002154,130.927316647462,309.838091021628,2023-11-10,NA,"0",NA,NA,NA,NA
"679",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2023-11-11,110.243631711651,71.4728610632542,169.755582363397,2023-11-11,NA,"US_VeteransDay",NA,NA,NA,NA
"680",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2023-11-12,97.3826882139115,63.0942297931962,150.014426281837,2023-11-12,NA,"0",NA,NA,NA,NA
"681",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2023-11-13,242.403437822138,157.572165077515,372.616854601654,2023-11-13,NA,"0",NA,NA,NA,NA
"682",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2023-11-14,240.715027601291,156.472201713586,370.025196399804,2023-11-14,NA,"0",NA,NA,NA,NA
"683",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2023-11-15,228.630682619419,148.59950786643,351.476095358153,2023-11-15,NA,"0",NA,NA,NA,NA
"684",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2023-11-16,206.806680435829,134.381634413726,317.976917517408,2023-11-16,NA,"0",NA,NA,NA,NA
"685",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2023-11-17,195.336090524103,126.908788946572,300.369911792303,2023-11-17,NA,"0",NA,NA,NA,NA
"686",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2023-11-18,126.531315418458,82.0839407283388,194.756680169298,2023-11-18,NA,"0",NA,NA,NA,NA
"687",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2023-11-19,98.6256134827406,63.9039691817245,151.92227866716,2023-11-19,NA,"0",NA,NA,NA,NA
"688",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2023-11-20,225.880714787308,146.807962287069,347.254978594633,2023-11-20,NA,"0",NA,NA,NA,NA
"689",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2023-11-21,222.178674907012,144.396162009002,341.57246027007,2023-11-21,NA,"0",NA,NA,NA,NA
"690",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2023-11-22,202.992285513902,131.896637214661,312.121937630146,2023-11-22,NA,"0",NA,NA,NA,NA
"691",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2023-11-23,80.2198620575686,51.9130134274314,123.67001150289,2023-11-23,NA,"US_ThanksgivingDay",NA,NA,NA,NA
"692",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2023-11-24,155.640946160442,101.048246297171,239.4390756759,2023-11-24,NA,"0",NA,NA,NA,NA
"693",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2023-11-25,103.750930107311,67.2430040003692,159.789483392135,2023-11-25,NA,"0",NA,NA,NA,NA
"694",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2023-11-26,84.272388317154,54.5531481303994,129.890515731772,2023-11-26,NA,"0",NA,NA,NA,NA
"695",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2023-11-27,223.667169659078,145.365884695146,343.857254323654,2023-11-27,NA,"0",NA,NA,NA,NA
"696",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2023-11-28,231.894642552787,150.725908372484,356.48617432319,2023-11-28,NA,"0",NA,NA,NA,NA
"697",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2023-11-29,208.224923395772,135.305589550828,320.153877212372,2023-11-29,NA,"0",NA,NA,NA,NA
"698",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2023-11-30,166.931270781164,108.403652759606,256.769379676406,2023-11-30,NA,"0",NA,NA,NA,NA
"699",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2023-12-01,183.831825089242,119.414004592025,282.711215166103,2023-12-01,NA,"0",NA,NA,NA,NA
"700",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2023-12-02,110.56434259094,71.6817973829206,170.247863783201,2023-12-02,NA,"0",NA,NA,NA,NA
"701",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2023-12-03,83.3437606682811,53.9481669594259,128.465100608747,2023-12-03,NA,"0",NA,NA,NA,NA
"702",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2023-12-04,228.169945565965,148.299347471197,350.768878031026,2023-12-04,NA,"0",NA,NA,NA,NA
"703",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2023-12-05,228.893689837603,148.770851477644,351.879803417803,2023-12-05,NA,"0",NA,NA,NA,NA
"704",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2023-12-06,215.938946128491,140.331111364034,331.994666872174,2023-12-06,NA,"0",NA,NA,NA,NA
"705",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2023-12-07,186.894176795442,121.409061624194,287.411831650372,2023-12-07,NA,"0",NA,NA,NA,NA
"706",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2023-12-08,180.78001295365,117.425813866041,278.026776601319,2023-12-08,NA,"0",NA,NA,NA,NA
"707",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2023-12-09,106.275533980016,68.8877297513277,163.664673350317,2023-12-09,NA,"0",NA,NA,NA,NA
"708",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2023-12-10,76.6520776543027,49.5886777384299,118.19357124152,2023-12-10,NA,"0",NA,NA,NA,NA
"709",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2023-12-11,222.250043282008,144.442656988048,341.68200854935,2023-12-11,NA,"0",NA,NA,NA,NA
"710",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2023-12-12,225.950445630022,146.853390448646,347.362013311796,2023-12-12,NA,"0",NA,NA,NA,NA
"711",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2023-12-13,209.767113536959,136.310293641441,322.521092050845,2023-12-13,NA,"0",NA,NA,NA,NA
"712",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2023-12-14,179.487360653264,116.583678373631,276.042594738954,2023-12-14,NA,"0",NA,NA,NA,NA
"713",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2023-12-15,177.527182461035,115.306663954029,273.03378098845,2023-12-15,NA,"0",NA,NA,NA,NA
"714",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2023-12-16,103.964754021413,67.3823057345921,160.117696579837,2023-12-16,NA,"0",NA,NA,NA,NA
"715",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2023-12-17,77.4320959207534,50.0968430561338,119.39087549429,2023-12-17,NA,"0",NA,NA,NA,NA
"716",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2023-12-18,215.574023812182,140.093372233066,331.434522244746,2023-12-18,NA,"0",NA,NA,NA,NA
"717",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2023-12-19,216.177520099076,140.486537233879,332.360870641838,2023-12-19,NA,"0",NA,NA,NA,NA
"718",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2023-12-20,193.51596387503,125.723015129895,297.576072889747,2023-12-20,NA,"0",NA,NA,NA,NA
"719",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2023-12-21,158.863447237844,103.147637239963,244.385516561296,2023-12-21,NA,"0",NA,NA,NA,NA
"720",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2023-12-22,156.915542054001,101.878618424406,241.395541504405,2023-12-22,NA,"0",NA,NA,NA,NA
"721",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2023-12-23,86.8253281433577,56.2163341526509,133.809200514484,2023-12-23,NA,"0",NA,NA,NA,NA
"722",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2023-12-24,56.2267017679022,36.2819795840869,86.8412421166136,2023-12-24,NA,"0",NA,NA,NA,NA
"723",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2023-12-25,99.6968375673757,64.6018488990516,153.566574970679,2023-12-25,NA,"US_ChristmasDay",NA,NA,NA,NA
"724",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2023-12-26,193.296970059938,125.580345315087,297.239924061678,2023-12-26,NA,"0",NA,NA,NA,NA
"725",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2023-12-27,180.806039716258,117.442769748561,278.066726888249,2023-12-27,NA,"0",NA,NA,NA,NA
"726",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2023-12-28,148.095583757824,96.1326031033728,227.857174479601,2023-12-28,NA,"0",NA,NA,NA,NA
"727",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2023-12-29,148.408800674522,96.3366572657295,228.337952895352,2023-12-29,NA,"0",NA,NA,NA,NA
"728",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2023-12-30,87.1228134394978,56.410139498663,134.265831372407,2023-12-30,NA,"0",NA,NA,NA,NA
"729",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2023-12-31,67.9014749180542,43.8878460902175,104.761662886246,2023-12-31,NA,"0",NA,NA,NA,NA
"730",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2024-01-01,96.1760598361385,62.308137057533,148.16228851743,2024-01-01,NA,"US_NewYearsDay",NA,NA,NA,NA
"731",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2024-01-02,144.053217122187,93.4990871794174,221.652264963668,2024-01-02,NA,"0",NA,NA,NA,NA
"732",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2024-01-03,135.234322829973,87.7537650343457,208.1155311525,2024-01-03,NA,"0",NA,NA,NA,NA
"733",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2024-01-04,134.07200557149,86.9965400508624,206.331409604961,2024-01-04,NA,"0",NA,NA,NA,NA
"734",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2024-01-05,131.245112310162,85.1548791897724,201.992214653393,2024-01-05,NA,"0",NA,NA,NA,NA
"735",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2024-01-06,83.7044789927785,54.183167279103,129.018792236941,2024-01-06,NA,"0",NA,NA,NA,NA
"736",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2024-01-07,59.7111639068275,38.5520325892699,92.1897852430881,2024-01-07,NA,"0",NA,NA,NA,NA
"737",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2024-01-08,167.583093517274,108.828301414681,257.769907699355,2024-01-08,NA,"0",NA,NA,NA,NA
"738",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2024-01-09,160.063886241686,103.929697730094,246.22815382546,2024-01-09,NA,"0",NA,NA,NA,NA
"739",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2024-01-10,147.539974644403,95.770635578015,227.004331433497,2024-01-10,NA,"0",NA,NA,NA,NA
"740",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2024-01-11,147.13084940666,95.504099183471,226.376336669613,2024-01-11,NA,"0",NA,NA,NA,NA
"741",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2024-01-12,139.799558855362,90.7279192497219,215.123029237085,2024-01-12,NA,"0",NA,NA,NA,NA
"742",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2024-01-13,86.9359576847108,56.2884069469009,133.979013486874,2024-01-13,NA,"0",NA,NA,NA,NA
